params,file_size,peaq_score,distortion_index,processing_time,fitness
"{'ar': '44100', 'sample_fmt': 's16p', 'compression_level': '7', 'reservoir': '1', 'b:a': '110k'}",156.1484375,-3.065,-1.278,0.41509069399762666,1.090905350695272
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '7', 'reservoir': '1', 'b:a': '41k'}",56.01171875,-3.401,-1.833,0.3755457449988171,0.29567432016196193
"{'ar': '11025', 'sample_fmt': 's32p', 'compression_level': '7', 'reservoir': '1', 'aq': '9'}",47.0185546875,-3.841,-3.374,0.3574645779990533,-1.199933230658731
"{'ar': '8000', 'sample_fmt': 's32p', 'compression_level': '5', 'reservoir': '0', 'aq': '9'}",41.140625,-3.85,-3.441,0.3558590289976564,-1.2325405094236337
"{'ar': '24000', 'sample_fmt': 's32p', 'compression_level': '4', 'reservoir': '1', 'aq': '9'}",71.046875,-3.735,-2.782,0.4021739709969552,-0.8078541828533318
"{'ar': '11025', 'sample_fmt': 's32p', 'compression_level': '7', 'reservoir': '1', 'b:a': '315k'}",90.8935546875,-3.849,-3.437,0.37201228799676755,-1.309531661009954
"{'ar': '44100', 'sample_fmt': 's16p', 'compression_level': '9', 'reservoir': '1', 'aq': '9'}",97.146484375,-3.315,-1.67,0.42000771899620304,0.4785450921350624
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '7', 'reservoir': '1', 'b:a': '41k'}",56.01171875,-3.401,-1.833,0.38211836499976926,0.29518851882791175
"{'ar': '44100', 'sample_fmt': 's32p', 'compression_level': '8', 'reservoir': '1', 'aq': '6'}",125.1875,-3.162,-1.419,0.42474277400106075,0.8691116039576504
"{'ar': '44100', 'sample_fmt': 's32p', 'compression_level': '8', 'reservoir': '0', 'aq': '9'}",103.8740234375,-3.314,-1.668,0.40767720800067764,0.47168243450583036
"{'ar': '44100', 'sample_fmt': 's32p', 'compression_level': '5', 'reservoir': '1', 'b:a': '208k', 'abr': 'True'}",289.5625,-2.605,-0.72,0.5029205880018708,2.1193266888340134
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '7', 'reservoir': '1', 'b:a': '41k'}",56.01171875,-3.401,-1.833,0.3868874979962129,0.294836018429045
"{'ar': '44100', 'sample_fmt': 'fltp', 'compression_level': '7', 'reservoir': '1', 'b:a': '208k', 'abr': 'True'}",285.0498046875,-2.616,-0.732,0.4171322800029884,2.1034534816233714
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '0', 'reservoir': '1', 'b:a': '40k'}",56.01171875,-3.269,-1.59,0.6780632490008429,0.6575225651559087
"{'ar': '44100', 'sample_fmt': 's16p', 'compression_level': '4', 'reservoir': '1', 'b:a': '232k'}",312.220703125,-2.598,-0.712,0.5999252699984936,2.094835131854554
"{'ar': '44100', 'sample_fmt': 's16p', 'compression_level': '8', 'reservoir': '0', 'aq': '6'}",135.4189453125,-3.168,-1.429,0.5590174290045979,0.8257268099820515
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '4', 'reservoir': '1', 'b:a': '237k'}",313.109375,-3.17,-1.432,0.6358848459967703,0.5309047364888362
